,Mes,Casos,Codigo,Descricao
170,2021-03-31,273,3114,3114 VALE DO ACO
171,2021-04-30,196,3114,3114 VALE DO ACO
172,2021-05-31,171,3114,3114 VALE DO ACO
173,2021-06-30,149,3114,3114 VALE DO ACO
174,2021-07-31,67,3114,3114 VALE DO ACO
175,2021-08-31,64,3114,3114 VALE DO ACO
176,2021-09-30,94,3114,3114 VALE DO ACO
177,2021-10-31,81,3114,3114 VALE DO ACO
178,2021-11-30,124,3114,3114 VALE DO ACO
179,2021-12-31,179,3114,3114 VALE DO ACO
180,2022-01-31,772,3114,3114 VALE DO ACO
181,2022-02-28,5045,3114,3114 VALE DO ACO
182,2022-03-31,4457,3114,3114 VALE DO ACO
183,2022-04-30,2826,3114,3114 VALE DO ACO
184,2022-05-31,1813,3114,3114 VALE DO ACO
185,2022-06-30,1439,3114,3114 VALE DO ACO
186,2022-07-31,1180,3114,3114 VALE DO ACO
187,2022-08-31,1072,3114,3114 VALE DO ACO
188,2022-09-30,1022,3114,3114 VALE DO ACO
189,2022-10-31,1020,3114,3114 VALE DO ACO
190,2022-11-30,1019,3114,3114 VALE DO ACO
191,2022-12-31,1047,3114,3114 VALE DO ACO
