;Ano;Codigo;Codigo_Mes;Periodo;Casos;Descricao
2218;2011;3113;11;2011.11;22;3113 TRIANGULO DO NORTE
2219;2011;3113;12;2011.12;15;3113 TRIANGULO DO NORTE
2220;2012;3113;1;2012.01;100;3113 TRIANGULO DO NORTE
2221;2012;3113;2;2012.02;195;3113 TRIANGULO DO NORTE
2222;2012;3113;3;2012.03;301;3113 TRIANGULO DO NORTE
2223;2012;3113;4;2012.04;527;3113 TRIANGULO DO NORTE
2224;2012;3113;5;2012.05;460;3113 TRIANGULO DO NORTE
2225;2012;3113;6;2012.06;275;3113 TRIANGULO DO NORTE
2226;2012;3113;7;2012.07;83;3113 TRIANGULO DO NORTE
2227;2012;3113;8;2012.08;46;3113 TRIANGULO DO NORTE
2228;2012;3113;9;2012.09;28;3113 TRIANGULO DO NORTE
2229;2012;3113;10;2012.10;44;3113 TRIANGULO DO NORTE
2230;2012;3113;11;2012.11;50;3113 TRIANGULO DO NORTE
2231;2012;3113;12;2012.12;249;3113 TRIANGULO DO NORTE
2232;2013;3113;1;2013.01;1627;3113 TRIANGULO DO NORTE
2233;2013;3113;2;2013.02;2865;3113 TRIANGULO DO NORTE
2234;2013;3113;3;2013.03;3808;3113 TRIANGULO DO NORTE
2235;2013;3113;4;2013.04;3550;3113 TRIANGULO DO NORTE
2236;2013;3113;5;2013.05;1355;3113 TRIANGULO DO NORTE
2237;2013;3113;6;2013.06;411;3113 TRIANGULO DO NORTE
2238;2013;3113;7;2013.07;106;3113 TRIANGULO DO NORTE
2239;2013;3113;8;2013.08;77;3113 TRIANGULO DO NORTE
2240;2013;3113;9;2013.09;64;3113 TRIANGULO DO NORTE
2241;2013;3113;10;2013.10;91;3113 TRIANGULO DO NORTE
2242;2013;3113;11;2013.11;137;3113 TRIANGULO DO NORTE
2243;2013;3113;12;2013.12;180;3113 TRIANGULO DO NORTE
2244;2014;3113;1;2014.01;389;3113 TRIANGULO DO NORTE
2245;2014;3113;2;2014.02;674;3113 TRIANGULO DO NORTE
2246;2014;3113;3;2014.03;1208;3113 TRIANGULO DO NORTE
2247;2014;3113;4;2014.04;1891;3113 TRIANGULO DO NORTE
2248;2014;3113;5;2014.05;1629;3113 TRIANGULO DO NORTE
2249;2014;3113;6;2014.06;612;3113 TRIANGULO DO NORTE
2250;2014;3113;7;2014.07;236;3113 TRIANGULO DO NORTE
2251;2014;3113;8;2014.08;72;3113 TRIANGULO DO NORTE
2252;2014;3113;9;2014.09;88;3113 TRIANGULO DO NORTE
2253;2014;3113;10;2014.10;88;3113 TRIANGULO DO NORTE
2254;2014;3113;11;2014.11;86;3113 TRIANGULO DO NORTE
2255;2014;3113;12;2014.12;132;3113 TRIANGULO DO NORTE
2256;2015;3113;1;2015.01;450;3113 TRIANGULO DO NORTE
2257;2015;3113;2;2015.02;1420;3113 TRIANGULO DO NORTE
2258;2015;3113;3;2015.03;4296;3113 TRIANGULO DO NORTE
2259;2015;3113;4;2015.04;7303;3113 TRIANGULO DO NORTE
2260;2015;3113;5;2015.05;8236;3113 TRIANGULO DO NORTE
2261;2015;3113;6;2015.06;2716;3113 TRIANGULO DO NORTE
2262;2015;3113;7;2015.07;605;3113 TRIANGULO DO NORTE
2263;2015;3113;8;2015.08;164;3113 TRIANGULO DO NORTE
2264;2015;3113;9;2015.09;117;3113 TRIANGULO DO NORTE
2265;2015;3113;10;2015.10;121;3113 TRIANGULO DO NORTE
2266;2015;3113;11;2015.11;238;3113 TRIANGULO DO NORTE
2267;2015;3113;12;2015.12;440;3113 TRIANGULO DO NORTE
2268;2016;3113;1;2016.01;1164;3113 TRIANGULO DO NORTE
2269;2016;3113;2;2016.02;3884;3113 TRIANGULO DO NORTE
2270;2016;3113;3;2016.03;5026;3113 TRIANGULO DO NORTE
2271;2016;3113;4;2016.04;4910;3113 TRIANGULO DO NORTE
2272;2016;3113;5;2016.05;2556;3113 TRIANGULO DO NORTE
2273;2016;3113;6;2016.06;817;3113 TRIANGULO DO NORTE
2274;2016;3113;7;2016.07;129;3113 TRIANGULO DO NORTE
2275;2016;3113;8;2016.08;65;3113 TRIANGULO DO NORTE
2276;2016;3113;9;2016.09;72;3113 TRIANGULO DO NORTE
2277;2016;3113;10;2016.10;73;3113 TRIANGULO DO NORTE
2278;2016;3113;11;2016.11;96;3113 TRIANGULO DO NORTE
2279;2016;3113;12;2016.12;104;3113 TRIANGULO DO NORTE
2280;2017;3113;1;2017.01;190;3113 TRIANGULO DO NORTE
2281;2017;3113;2;2017.02;306;3113 TRIANGULO DO NORTE
2282;2017;3113;3;2017.03;576;3113 TRIANGULO DO NORTE
2283;2017;3113;4;2017.04;539;3113 TRIANGULO DO NORTE
2284;2017;3113;5;2017.05;461;3113 TRIANGULO DO NORTE
2285;2017;3113;6;2017.06;266;3113 TRIANGULO DO NORTE
2286;2017;3113;7;2017.07;78;3113 TRIANGULO DO NORTE
2287;2017;3113;8;2017.08;57;3113 TRIANGULO DO NORTE
2288;2017;3113;9;2017.09;49;3113 TRIANGULO DO NORTE
2289;2017;3113;10;2017.10;57;3113 TRIANGULO DO NORTE
2290;2017;3113;11;2017.11;55;3113 TRIANGULO DO NORTE
2291;2017;3113;12;2017.12;105;3113 TRIANGULO DO NORTE
2292;2018;3113;1;2018.01;135;3113 TRIANGULO DO NORTE
2293;2018;3113;2;2018.02;198;3113 TRIANGULO DO NORTE
2294;2018;3113;3;2018.03;309;3113 TRIANGULO DO NORTE
2295;2018;3113;4;2018.04;758;3113 TRIANGULO DO NORTE
2296;2018;3113;5;2018.05;771;3113 TRIANGULO DO NORTE
2297;2018;3113;6;2018.06;329;3113 TRIANGULO DO NORTE
2298;2018;3113;7;2018.07;126;3113 TRIANGULO DO NORTE
2299;2018;3113;8;2018.08;84;3113 TRIANGULO DO NORTE
2300;2018;3113;9;2018.09;74;3113 TRIANGULO DO NORTE
2301;2018;3113;10;2018.10;102;3113 TRIANGULO DO NORTE
2302;2018;3113;11;2018.11;199;3113 TRIANGULO DO NORTE
2303;2018;3113;12;2018.12;520;3113 TRIANGULO DO NORTE
2304;2019;3113;1;2019.01;2166;3113 TRIANGULO DO NORTE
2305;2019;3113;2;2019.02;6945;3113 TRIANGULO DO NORTE
2306;2019;3113;3;2019.03;10246;3113 TRIANGULO DO NORTE
2307;2019;3113;4;2019.04;13800;3113 TRIANGULO DO NORTE
2308;2019;3113;5;2019.05;7340;3113 TRIANGULO DO NORTE
2309;2019;3113;6;2019.06;1787;3113 TRIANGULO DO NORTE
2310;2019;3113;7;2019.07;450;3113 TRIANGULO DO NORTE
2311;2019;3113;8;2019.08;120;3113 TRIANGULO DO NORTE
2312;2019;3113;9;2019.09;106;3113 TRIANGULO DO NORTE
2313;2019;3113;10;2019.10;143;3113 TRIANGULO DO NORTE
2314;2019;3113;11;2019.11;121;3113 TRIANGULO DO NORTE
2315;2019;3113;12;2019.12;245;3113 TRIANGULO DO NORTE
2316;2020;3113;1;2020.01;511;3113 TRIANGULO DO NORTE
2317;2020;3113;2;2020.02;745;3113 TRIANGULO DO NORTE
2318;2020;3113;3;2020.03;1048;3113 TRIANGULO DO NORTE
2319;2020;3113;4;2020.04;751;3113 TRIANGULO DO NORTE
2320;2020;3113;5;2020.05;614;3113 TRIANGULO DO NORTE
2321;2020;3113;6;2020.06;420;3113 TRIANGULO DO NORTE
2322;2020;3113;7;2020.07;262;3113 TRIANGULO DO NORTE
2323;2020;3113;8;2020.08;187;3113 TRIANGULO DO NORTE
2324;2020;3113;9;2020.09;125;3113 TRIANGULO DO NORTE
2325;2020;3113;10;2020.10;138;3113 TRIANGULO DO NORTE
2326;2020;3113;11;2020.11;104;3113 TRIANGULO DO NORTE
2327;2020;3113;12;2020.12;140;3113 TRIANGULO DO NORTE
2328;2021;3113;1;2021.01;184;3113 TRIANGULO DO NORTE
2329;2021;3113;2;2021.02;335;3113 TRIANGULO DO NORTE
2330;2021;3113;3;2021.03;376;3113 TRIANGULO DO NORTE
2331;2021;3113;4;2021.04;275;3113 TRIANGULO DO NORTE
2332;2021;3113;5;2021.05;197;3113 TRIANGULO DO NORTE
2333;2021;3113;6;2021.06;128;3113 TRIANGULO DO NORTE
2334;2021;3113;7;2021.07;86;3113 TRIANGULO DO NORTE
2335;2021;3113;8;2021.08;82;3113 TRIANGULO DO NORTE
2336;2021;3113;9;2021.09;64;3113 TRIANGULO DO NORTE
2337;2021;3113;10;2021.10;64;3113 TRIANGULO DO NORTE
2338;2021;3113;11;2021.11;62;3113 TRIANGULO DO NORTE
2339;2021;3113;12;2021.12;126;3113 TRIANGULO DO NORTE
2340;2007;3114;1;2007.01;106;3114 VALE DO ACO
2341;2007;3114;2;2007.02;217;3114 VALE DO ACO
2342;2007;3114;3;2007.03;800;3114 VALE DO ACO
2343;2007;3114;4;2007.04;753;3114 VALE DO ACO
2344;2007;3114;5;2007.05;212;3114 VALE DO ACO
2345;2007;3114;6;2007.06;39;3114 VALE DO ACO
2346;2007;3114;7;2007.07;22;3114 VALE DO ACO
2347;2007;3114;8;2007.08;8;3114 VALE DO ACO
2348;2007;3114;9;2007.09;8;3114 VALE DO ACO
2349;2007;3114;10;2007.10;22;3114 VALE DO ACO
2350;2007;3114;11;2007.11;36;3114 VALE DO ACO
2351;2007;3114;12;2007.12;19;3114 VALE DO ACO
2352;2008;3114;1;2008.01;203;3114 VALE DO ACO
2353;2008;3114;2;2008.02;125;3114 VALE DO ACO
2354;2008;3114;3;2008.03;342;3114 VALE DO ACO
2355;2008;3114;4;2008.04;950;3114 VALE DO ACO
2356;2008;3114;5;2008.05;681;3114 VALE DO ACO
2357;2008;3114;6;2008.06;248;3114 VALE DO ACO
2358;2008;3114;7;2008.07;38;3114 VALE DO ACO
2359;2008;3114;8;2008.08;27;3114 VALE DO ACO
2360;2008;3114;9;2008.09;17;3114 VALE DO ACO
2361;2008;3114;10;2008.10;74;3114 VALE DO ACO
2362;2008;3114;11;2008.11;137;3114 VALE DO ACO
2363;2008;3114;12;2008.12;76;3114 VALE DO ACO
2364;2009;3114;1;2009.01;678;3114 VALE DO ACO
2365;2009;3114;2;2009.02;1806;3114 VALE DO ACO
2366;2009;3114;3;2009.03;3191;3114 VALE DO ACO
2367;2009;3114;4;2009.04;1725;3114 VALE DO ACO
2368;2009;3114;5;2009.05;1361;3114 VALE DO ACO
2369;2009;3114;6;2009.06;192;3114 VALE DO ACO
2370;2009;3114;7;2009.07;48;3114 VALE DO ACO
2371;2009;3114;8;2009.08;10;3114 VALE DO ACO
2372;2009;3114;9;2009.09;9;3114 VALE DO ACO
2373;2009;3114;10;2009.10;23;3114 VALE DO ACO
2374;2009;3114;11;2009.11;36;3114 VALE DO ACO
2375;2009;3114;12;2009.12;62;3114 VALE DO ACO
2376;2010;3114;1;2010.01;193;3114 VALE DO ACO
2377;2010;3114;2;2010.02;373;3114 VALE DO ACO
2378;2010;3114;3;2010.03;580;3114 VALE DO ACO
2379;2010;3114;4;2010.04;769;3114 VALE DO ACO
2380;2010;3114;5;2010.05;857;3114 VALE DO ACO
2381;2010;3114;6;2010.06;250;3114 VALE DO ACO
2382;2010;3114;7;2010.07;101;3114 VALE DO ACO
2383;2010;3114;8;2010.08;44;3114 VALE DO ACO
2384;2010;3114;9;2010.09;25;3114 VALE DO ACO
2385;2010;3114;10;2010.10;10;3114 VALE DO ACO
2386;2010;3114;11;2010.11;62;3114 VALE DO ACO
2387;2010;3114;12;2010.12;197;3114 VALE DO ACO
2388;2011;3114;1;2011.01;389;3114 VALE DO ACO
2389;2011;3114;2;2011.02;710;3114 VALE DO ACO
2390;2011;3114;3;2011.03;763;3114 VALE DO ACO
2391;2011;3114;4;2011.04;848;3114 VALE DO ACO
2392;2011;3114;5;2011.05;831;3114 VALE DO ACO
2393;2011;3114;6;2011.06;233;3114 VALE DO ACO
2394;2011;3114;7;2011.07;124;3114 VALE DO ACO
2395;2011;3114;8;2011.08;74;3114 VALE DO ACO
2396;2011;3114;9;2011.09;76;3114 VALE DO ACO
2397;2011;3114;10;2011.10;77;3114 VALE DO ACO
2398;2011;3114;11;2011.11;181;3114 VALE DO ACO
2399;2011;3114;12;2011.12;241;3114 VALE DO ACO
2400;2012;3114;1;2012.01;239;3114 VALE DO ACO
2401;2012;3114;2;2012.02;258;3114 VALE DO ACO
2402;2012;3114;3;2012.03;423;3114 VALE DO ACO
2403;2012;3114;4;2012.04;580;3114 VALE DO ACO
2404;2012;3114;5;2012.05;661;3114 VALE DO ACO
2405;2012;3114;6;2012.06;654;3114 VALE DO ACO
2406;2012;3114;7;2012.07;329;3114 VALE DO ACO
2407;2012;3114;8;2012.08;166;3114 VALE DO ACO
2408;2012;3114;9;2012.09;138;3114 VALE DO ACO
2409;2012;3114;10;2012.10;140;3114 VALE DO ACO
2410;2012;3114;11;2012.11;319;3114 VALE DO ACO
2411;2012;3114;12;2012.12;1950;3114 VALE DO ACO
2412;2013;3114;1;2013.01;13836;3114 VALE DO ACO
2413;2013;3114;2;2013.02;9142;3114 VALE DO ACO
2414;2013;3114;3;2013.03;4350;3114 VALE DO ACO
2415;2013;3114;4;2013.04;1488;3114 VALE DO ACO
2416;2013;3114;5;2013.05;296;3114 VALE DO ACO
2417;2013;3114;6;2013.06;126;3114 VALE DO ACO
2418;2013;3114;7;2013.07;45;3114 VALE DO ACO
2419;2013;3114;8;2013.08;10;3114 VALE DO ACO
2420;2013;3114;9;2013.09;38;3114 VALE DO ACO
2421;2013;3114;10;2013.10;42;3114 VALE DO ACO
2422;2013;3114;11;2013.11;62;3114 VALE DO ACO
2423;2013;3114;12;2013.12;408;3114 VALE DO ACO
2424;2014;3114;1;2014.01;142;3114 VALE DO ACO
2425;2014;3114;2;2014.02;97;3114 VALE DO ACO
2426;2014;3114;3;2014.03;125;3114 VALE DO ACO
2427;2014;3114;4;2014.04;99;3114 VALE DO ACO
2428;2014;3114;5;2014.05;97;3114 VALE DO ACO
2429;2014;3114;6;2014.06;51;3114 VALE DO ACO
2430;2014;3114;7;2014.07;27;3114 VALE DO ACO
2431;2014;3114;8;2014.08;25;3114 VALE DO ACO
2432;2014;3114;9;2014.09;57;3114 VALE DO ACO
2433;2014;3114;10;2014.10;49;3114 VALE DO ACO
2434;2014;3114;11;2014.11;93;3114 VALE DO ACO
2435;2014;3114;12;2014.12;62;3114 VALE DO ACO
2436;2015;3114;1;2015.01;84;3114 VALE DO ACO
2437;2015;3114;2;2015.02;96;3114 VALE DO ACO
2438;2015;3114;3;2015.03;196;3114 VALE DO ACO
2439;2015;3114;4;2015.04;184;3114 VALE DO ACO
2440;2015;3114;5;2015.05;247;3114 VALE DO ACO
2441;2015;3114;6;2015.06;178;3114 VALE DO ACO
2442;2015;3114;7;2015.07;110;3114 VALE DO ACO
2443;2015;3114;8;2015.08;58;3114 VALE DO ACO
2444;2015;3114;9;2015.09;43;3114 VALE DO ACO
2445;2015;3114;10;2015.10;79;3114 VALE DO ACO
2446;2015;3114;11;2015.11;146;3114 VALE DO ACO
2447;2015;3114;12;2015.12;995;3114 VALE DO ACO
2448;2016;3114;1;2016.01;6025;3114 VALE DO ACO
2449;2016;3114;2;2016.02;7471;3114 VALE DO ACO
2450;2016;3114;3;2016.03;3332;3114 VALE DO ACO
2451;2016;3114;4;2016.04;823;3114 VALE DO ACO
2452;2016;3114;5;2016.05;200;3114 VALE DO ACO
2453;2016;3114;6;2016.06;43;3114 VALE DO ACO
2454;2016;3114;7;2016.07;25;3114 VALE DO ACO
2455;2016;3114;8;2016.08;20;3114 VALE DO ACO
2456;2016;3114;9;2016.09;28;3114 VALE DO ACO
2457;2016;3114;10;2016.10;26;3114 VALE DO ACO
2458;2016;3114;11;2016.11;56;3114 VALE DO ACO
2459;2016;3114;12;2016.12;105;3114 VALE DO ACO
2460;2017;3114;1;2017.01;169;3114 VALE DO ACO
2461;2017;3114;2;2017.02;265;3114 VALE DO ACO
2462;2017;3114;3;2017.03;369;3114 VALE DO ACO
2463;2017;3114;4;2017.04;433;3114 VALE DO ACO
2464;2017;3114;5;2017.05;500;3114 VALE DO ACO
2465;2017;3114;6;2017.06;529;3114 VALE DO ACO
2466;2017;3114;7;2017.07;248;3114 VALE DO ACO
2467;2017;3114;8;2017.08;145;3114 VALE DO ACO
2468;2017;3114;9;2017.09;88;3114 VALE DO ACO
2469;2017;3114;10;2017.10;101;3114 VALE DO ACO
2470;2017;3114;11;2017.11;78;3114 VALE DO ACO
2471;2017;3114;12;2017.12;120;3114 VALE DO ACO
2472;2018;3114;1;2018.01;580;3114 VALE DO ACO
2473;2018;3114;2;2018.02;499;3114 VALE DO ACO
2474;2018;3114;3;2018.03;1560;3114 VALE DO ACO
2475;2018;3114;4;2018.04;2168;3114 VALE DO ACO
2476;2018;3114;5;2018.05;1003;3114 VALE DO ACO
2477;2018;3114;6;2018.06;387;3114 VALE DO ACO
2478;2018;3114;7;2018.07;191;3114 VALE DO ACO
2479;2018;3114;8;2018.08;84;3114 VALE DO ACO
2480;2018;3114;9;2018.09;81;3114 VALE DO ACO
2481;2018;3114;10;2018.10;110;3114 VALE DO ACO
2482;2018;3114;11;2018.11;120;3114 VALE DO ACO
2483;2018;3114;12;2018.12;105;3114 VALE DO ACO
2484;2019;3114;1;2019.01;152;3114 VALE DO ACO
2485;2019;3114;2;2019.02;167;3114 VALE DO ACO
2486;2019;3114;3;2019.03;156;3114 VALE DO ACO
2487;2019;3114;4;2019.04;319;3114 VALE DO ACO
2488;2019;3114;5;2019.05;719;3114 VALE DO ACO
2489;2019;3114;6;2019.06;531;3114 VALE DO ACO
2490;2019;3114;7;2019.07;255;3114 VALE DO ACO
2491;2019;3114;8;2019.08;116;3114 VALE DO ACO
2492;2019;3114;9;2019.09;86;3114 VALE DO ACO
2493;2019;3114;10;2019.10;83;3114 VALE DO ACO
2494;2019;3114;11;2019.11;109;3114 VALE DO ACO
2495;2019;3114;12;2019.12;196;3114 VALE DO ACO
2496;2020;3114;1;2020.01;435;3114 VALE DO ACO
2497;2020;3114;2;2020.02;738;3114 VALE DO ACO
2498;2020;3114;3;2020.03;990;3114 VALE DO ACO
2499;2020;3114;4;2020.04;1224;3114 VALE DO ACO
2500;2020;3114;5;2020.05;1165;3114 VALE DO ACO
2501;2020;3114;6;2020.06;529;3114 VALE DO ACO
2502;2020;3114;7;2020.07;207;3114 VALE DO ACO
2503;2020;3114;8;2020.08;96;3114 VALE DO ACO
2504;2020;3114;9;2020.09;135;3114 VALE DO ACO
2505;2020;3114;10;2020.10;124;3114 VALE DO ACO
2506;2020;3114;11;2020.11;117;3114 VALE DO ACO
2507;2020;3114;12;2020.12;120;3114 VALE DO ACO
2508;2021;3114;1;2021.01;137;3114 VALE DO ACO
2509;2021;3114;2;2021.02;191;3114 VALE DO ACO
2510;2021;3114;3;2021.03;274;3114 VALE DO ACO
2511;2021;3114;4;2021.04;196;3114 VALE DO ACO
2512;2021;3114;5;2021.05;171;3114 VALE DO ACO
2513;2021;3114;6;2021.06;149;3114 VALE DO ACO
2514;2021;3114;7;2021.07;67;3114 VALE DO ACO
2515;2021;3114;8;2021.08;64;3114 VALE DO ACO
2516;2021;3114;9;2021.09;94;3114 VALE DO ACO
2517;2021;3114;10;2021.10;81;3114 VALE DO ACO
2518;2021;3114;11;2021.11;124;3114 VALE DO ACO
2519;2021;3114;12;2021.12;179;3114 VALE DO ACO
