;Periodo;Casos;PRECIPITACAO;PRESSAO_ATM;TEMPERATURA;UMIDADE_RELATIVA
152;2019.09;1963;0.7152574002938143;935.8676668821491;23.39167055326634;57.214285714285715
153;2019.10;1574;1.3286680340188857;933.7149800480864;24.19650569344652;60.5
154;2019.11;1405;3.6249934126051673;932.0601291314191;24.010614684124022;70.07142857142857
155;2019.12;2296;3.6306084516669017;932.6858236925452;23.836237404144754;73.14285714285714
156;2020.01;7246;6.085304195097668;931.7410580698922;24.041909833260238;77.57142857142857
157;2020.02;12037;5.467998222692813;932.8930464790632;23.617233763880773;79.0
158;2020.03;17078;3.78705334343352;933.3153845996642;22.576247257141606;78.42857142857143
159;2020.04;18587;1.0869457962837425;935.163185847676;21.73626605703017;76.85714285714286
160;2020.05;12444;0.8407758768816342;936.596853098836;19.171611722063975;74.35714285714286
161;2020.06;5258;0.1704320612590402;938.4001633289711;19.600911360891626;72.28571428571429
162;2020.07;2690;0.1776409304935278;938.2587429038688;19.563585696169785;68.28571428571429
163;2020.08;1409;0.2341730991322651;938.3361478191089;20.01782579424699;64.5
164;2020.09;1276;0.2128895028760748;937.0874378663901;23.905700099888982;55.642857142857146
165;2020.10;1104;2.7266617768149883;932.9222770467348;24.29410198194034;66.64285714285714
166;2020.11;1316;2.5660106939830665;932.5107100133971;22.96533320295677;72.57142857142857
167;2020.12;1883;3.82465445214926;932.6840015045906;23.680593375741342;75.0
168;2021.01;1955;2.32089046838248;933.0576034505515;24.061777515217504;70.07142857142857
169;2021.02;2714;5.416982835391186;931.7381595677099;23.009908159051147;78.57142857142857
170;2021.03;4777;1.6143343528109493;933.1193837787231;23.39905167707564;72.85714285714286
171;2021.04;3863;0.7981032748261111;934.1229319309736;21.704468787467523;71.42857142857143
172;2021.05;2851;0.2365939367305496;935.4882615449047;20.73994954272381;69.42857142857143
173;2021.06;1780;0.1817549471642226;936.747281091701;19.541071924826365;70.5
174;2021.07;820;0.0254746006883735;938.6608255326491;18.617762061459633;62.0
175;2021.08;602;0.1554244846926621;938.0037466117585;20.71605778793213;61.285714285714285
176;2021.09;617;0.4121603112095134;934.9639569496281;24.66604593837965;57.642857142857146
177;2021.10;586;3.182318139197896;934.4398452914596;23.560382530552726;71.14285714285714
178;2021.11;1068;4.537954452863078;932.3444184915412;22.7950858478068;73.5
179;2021.12;2082;5.572109497158308;931.4005294667917;22.58774021576472;78.71428571428571
