ANO;MES;MACRORREGIAO;PRECIPITACAO;PRESSAO_ATM;TEMPERATURA;UMIDADE_RELATIVA
2014;8;3106;0.0523440123644053;991.641033324844;21.48021173919394;69.0
2014;8;3107;0.0081989247311827;950.7591356703972;18.99448787579548;66.0
2014;8;3108;3.840245775729647e-05;952.1824398931572;22.29692873623264;48.0
2014;8;3109;0.0;924.7043391069436;22.92588694520749;40.0
2014;8;3110;0.0081989247311827;933.7094758064516;17.177352150537637;73.0
2014;8;3111;0.0254014039775862;973.45679577756;20.89528480396444;68.0
2014;8;3112;0.0;924.3510785887102;21.57404615141457;47.0
2014;8;3113;0.0006747638326585;934.6228753432148;21.938406038493937;48.0
2014;8;3114;0.0169354838709677;957.303494623656;20.650739247311822;65.0
2014;9;3101;0.0659577450896443;909.5692413750724;20.111041309867453;61.0
2014;9;3102;0.0206481481481481;900.6009259259259;19.393472222222226;61.0
2014;9;3103;0.0074284158107687;912.4669574774354;21.581099245253657;53.0
2014;9;3104;0.0051388888888888;891.2310416666667;19.131875;62.0
2014;9;3105;0.0206046776511791;925.9009404504088;23.040332537840783;49.0
2014;9;3106;0.0247222222222222;989.64625;23.19645833333333;64.0
2014;9;3107;0.0671415770609318;948.0360707885304;22.5469623655914;59.0
2014;9;3108;0.00164606278456;949.7811618448532;24.99245833186956;43.0
2014;9;3109;0.0011111111111111;922.5306597222224;24.831701388888888;39.0
2014;9;3110;0.0095833333333333;931.7731944444444;19.65770833333333;66.0
2014;9;3111;0.0037485940522787;971.469435999385;23.094300719095397;62.0
2014;9;3112;0.0454629629629629;922.0225462962962;23.80685185185185;48.0
2014;9;3113;0.0454861111111111;932.2001388888888;24.337291666666665;51.0
2014;9;3114;0.0093414918414918;955.3619085081584;23.27012966200466;60.0
2014;10;3101;0.0662628761181892;909.0548519811152;21.339574015089905;59.0
2014;10;3102;0.0851428747159872;905.6383109741096;20.5961388732109;60.0
2014;10;3103;0.1334732970079896;911.8079368098428;22.17344476084205;57.0
2014;10;3104;0.1491935483870967;890.5261424731182;19.897513440860216;64.0
2014;10;3105;0.0483870967741935;925.278561827957;23.849798387096776;50.0
2014;10;3106;0.1197202054893777;988.7089040264616;23.830429238037272;65.0
2014;10;3107;0.0899193548387096;947.8849462365592;21.828293010752688;66.0
2014;10;3108;0.0708863888799819;949.0303164315249;25.692394787289007;47.0
2014;10;3109;0.0589541816813557;921.7574256230192;25.096933611557333;45.0
2014;10;3110;0.046505376344086;937.6916666666666;20.98951612903226;66.0
2014;10;3111;0.1473411732313132;970.7267803705475;23.366181926209315;64.0
2014;10;3112;0.089627683951046;921.2959232405678;24.75738234272565;48.0
2014;10;3113;0.0718413978494623;931.3694892473118;25.471236559139783;48.0
2014;10;3114;0.1818548387096774;954.5270833333334;24.216801075268812;62.0
2014;11;3101;0.2788445626477541;906.491980644208;21.52454048463357;74.0
2014;11;3102;0.4972910501300331;897.6090703748542;20.132490695901712;74.0
2014;11;3103;0.3143476554661749;909.4321119678192;21.98843844907664;72.0
2014;11;3104;0.2736525069637883;888.1982826524297;20.020232900030948;77.0
2014;11;3105;0.2781944444444444;922.8380555555556;23.380208333333336;68.0
2014;11;3106;0.1639583333333333;985.9112361111112;24.80902083333333;69.0
2014;11;3107;0.3446878901373283;944.8883809300874;22.03790808364544;76.0
2014;11;3108;0.248376842550067;945.9859798542692;24.951266628713785;66.0
2014;11;3109;0.2870833333333333;920.0805208333334;23.84930555555556;68.0
2014;11;3110;0.2916666666666667;934.7534722222222;21.81888888888889;75.0
2014;11;3111;0.1762962962962963;980.8750925925924;24.43055555555556;72.0
2014;11;3112;0.4568518518518518;919.3232407407407;23.34726851851852;71.0
2014;11;3113;0.4143055555555555;929.6370486111113;23.9228125;73.0
2014;11;3114;0.1393253968253968;951.2430257936508;25.4121626984127;70.0
2014;12;3101;0.2977150537634409;907.2245295698924;21.789717741935483;78.0
2014;12;3102;0.1517921146953404;898.0792114695341;21.696729390681003;71.0
2014;12;3103;0.1873843322982601;910.1565184430186;22.527394574653236;72.0
2014;12;3104;0.1864211083094223;888.8330570892387;20.493460351273804;77.0
2014;12;3105;0.1557430281190755;923.5563149430528;23.469910653555047;72.0
2014;12;3106;0.188323160422637;985.7541306127948;25.252614032146617;72.0
2014;12;3107;0.239247311827957;944.9779569892472;23.82157258064516;73.0
2014;12;3108;0.2233551191162314;947.7715282882872;24.459591366458564;71.0
2014;12;3109;0.3035618279569892;920.8786962365592;22.927251344086024;75.0
2014;12;3110;0.1873655913978494;928.705510752688;22.37540322580645;75.0
2014;12;3111;0.1563918898467041;968.3166707738136;24.317086554160987;73.0
2014;12;3112;0.2605221934149433;920.0724567470762;22.62458487871113;75.0
2014;12;3113;0.2125;930.3196572580644;23.522076612903227;76.0
2014;12;3114;0.1936633834675309;951.8627832708764;25.24567719147213;72.0
2015;1;3101;0.1453702856394928;908.4583617263672;23.468890982713248;70.0
2015;1;3102;0.1558723715249135;899.269468383527;22.898345610404395;65.0
2015;1;3103;0.1309586113518883;911.1553443002668;24.219406056452176;61.0
2015;1;3104;0.0387617765814266;889.8276581426649;22.0606998654105;64.0
2015;1;3105;0.1919246298788694;924.656729475101;25.38034993270525;60.0
2015;1;3106;0.0110306709696715;985.3961196978248;26.896573153494742;62.0
2015;1;3107;0.1075410222285715;945.8297871380556;26.49763553563865;61.0
2015;1;3108;0.0236175879793716;948.356798325262;25.968450147907344;57.0
2015;1;3109;0.0819650067294751;921.5948183041722;25.099596231493944;57.0
2015;1;3110;0.0915765785322508;929.6535005029016;23.55336157180277;69.0
2015;1;3111;0.0192315554494276;969.1309855696176;25.847354882125646;63.0
2015;1;3112;0.0732997221378022;925.394521809288;25.726630631412903;60.0
2015;1;3113;0.1503424434507011;931.476520779968;25.641314635522946;64.0
2015;1;3114;0.0073988046136702;952.809197853804;27.226263042880504;59.0
2015;2;3101;0.2557904411764706;907.5707134333996;21.627180082559335;81.0
2015;2;3102;0.3566468253968254;898.4913194444443;21.3437003968254;76.0
2015;2;3103;0.3378618592245641;910.6438393374611;22.50159994263478;74.0
2015;2;3104;0.3003049594277173;889.3001414691437;20.971346158979287;74.0
2015;2;3105;0.2418154761904762;924.0511904761904;23.115550595238098;76.0
2015;2;3106;0.1359817115251897;984.719965240594;26.280920254158637;70.0
2015;2;3107;0.1615725359911406;945.362633236434;24.38998996400886;73.0
2015;2;3108;0.152480734001434;948.1296968642783;25.22689271915541;66.0
2015;2;3109;0.2625744047619047;921.3365327380952;23.508333333333333;70.0
2015;2;3110;0.2264880952380952;929.075;22.640625;76.0
2015;2;3111;0.260591727945551;960.1796327282788;25.02084225744271;69.0
2015;2;3112;0.4016951158626864;920.8392868978756;23.27746423406673;74.0
2015;2;3113;0.3011904761904762;930.836793154762;23.81298363095238;76.0
2015;2;3114;0.288095238095238;952.3648065476192;25.522693452380956;70.0
2015;3;3101;0.283272114840451;907.8960519513736;20.80194661203256;84.0
2015;3;3102;0.3314516129032258;898.6575268817205;20.834901433691755;80.0
2015;3;3103;0.2224219305501139;910.5633638609552;22.329221990045426;77.0
2015;3;3104;0.176747311827957;889.0880376344087;20.94986559139785;76.0
2015;3;3105;0.3926075268817204;924.2015456989247;22.56209677419355;80.0
2015;3;3106;0.1177419354838709;984.3020161290324;25.933243727598565;71.0
2015;3;3107;0.2438365064120671;945.5963668483888;23.503257819708868;78.0
2015;3;3108;0.1096576586659636;946.715786556691;25.4253860907874;67.0
2015;3;3109;0.2489919354838709;921.2778561827956;22.85823252688172;78.0
2015;3;3110;0.214247311827957;929.027688172043;22.279637096774195;78.0
2015;3;3111;0.1426075268817204;959.5780241935483;24.07842741935484;76.0
2015;3;3112;0.4136200716845877;920.7874551971328;22.2293458781362;81.0
2015;3;3113;0.3264784946236559;931.077385752688;22.9650873655914;82.0
2015;3;3114;0.1139784946236559;952.118615591398;25.383736559139784;72.0
2015;4;3101;0.0738929047171289;908.527925922661;20.03347374040119;81.0
2015;4;3102;0.0438888888888888;899.3237962962963;19.459351851851853;79.0
2015;4;3103;0.0729854350177715;911.1102083977232;21.218253489929428;77.0
2015;4;3104;0.1523611111111111;889.5642361111111;19.669513888888886;80.0
2015;4;3105;0.0727777777777777;924.7965277777778;22.01361111111111;77.0
2015;4;3106;0.0567844531548637;986.6430712942336;24.423398369694635;74.0
2015;4;3107;0.1238568376068376;946.7112334887336;21.307151320901323;80.0
2015;4;3108;0.0691249833266639;948.329924469788;25.671924269707883;65.0
2015;4;3109;0.2163888888888889;921.6752083333332;22.907847222222223;78.0
2015;4;3110;0.0516925513830938;929.821929184052;20.458162571472723;81.0
